carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
15387,vw, Scirocco,2014,Manual,30000,Petrol,125,52.3,1.4,10698
19546,ford, Grand C-MAX,2016,Manual,30691,Petrol,30,54.3,1,9660
17459,ford, KA,2015,Manual,15296,Petrol,30,57.7,1.2,4998
17785,skoda, Yeti,2016,Semi-Auto,5002,Petrol,125,51.4,1.2,12370
15526,toyota, Avensis,2018,Manual,34505,Diesel,145,67.3,1.6,13500
14113,vw, Caravelle,2019,Semi-Auto,6000,Diesel,145,29.4,2,48995
14542,toyota, GT86,2017,Manual,6445,Petrol,145,36.2,2,20995
14849,bmw, M5,2019,Semi-Auto,4419,Petrol,145,26.9,4.4,61797
17340,merc, GL Class,2015,Automatic,31112,Diesel,330,36.2,3,31723
17299,vw, CC,2016,Manual,18141,Diesel,30,62.8,2,13300
16997,skoda, Rapid,2017,Manual,18325,Petrol,145,61.4,1,9625
14938,skoda, Rapid,2018,Manual,15006,Petrol,145,57.7,1,10495
15673,bmw, 8 Series,2019,Automatic,1616,Diesel,145,39.8,3,63806
19599,ford, KA,2016,Manual,13728,Petrol,30,57.7,1.2,6190
16773,vw, Scirocco,2016,Manual,30989,Petrol,145,46.3,2,14750
16185,merc, CLA Class,2016,Manual,60872,Diesel,20,67.3,2.1,14750
18382,ford, Puma,2020,Manual,2000,Petrol,150,51.4,1,20999
16283,hyundi, IX35,2014,Manual,71289,Diesel,145,53.3,1.7,7298
18351,audi, A8,2016,Automatic,37235,Diesel,205,48.7,3,22000
12498,vauxhall, GTC,2017,Automatic,8596,Petrol,205,42.8,1.4,12298
12696,hyundi, I800,2018,Manual,37530,Diesel,145,37.7,2.5,14795
15932,toyota, GT86,2018,Manual,35228,Petrol,145,36.2,2,18498
12433,hyundi, Santa Fe,2019,Semi-Auto,4890,Diesel,145,39.2,2.2,34495
13724,toyota, Avensis,2009,Manual,148371,Diesel,150,55.4,2,1985
17484,ford, Grand C-MAX,2017,Manual,30519,Petrol,30,54.3,1,11180
19253,vauxhall, GTC,2016,Manual,11991,Petrol,260,36.2,2,15995
15676,ford, KA,2010,Manual,80000,Petrol,30,55.4,1.2,3195
13404,toyota, Avensis,2017,Automatic,31774,Petrol,145,46.3,1.8,13295
13559,audi, A8,2018,Semi-Auto,12195,Diesel,145,50.4,3,35995
12262,ford, Grand C-MAX,2017,Manual,17242,Diesel,30,64.2,1.5,12444
13917,vauxhall, Combo Life,2019,Manual,5315,Petrol,145,42.2,1.2,19000
16736,toyota, Hilux,2017,Manual,46498,Diesel,260,40.4,2.4,18698
14074,vauxhall, GTC,2017,Automatic,5817,Petrol,200,42.8,1.4,11995
14269,ford, Galaxy,2018,Manual,31504,Diesel,145,56.5,2,19499
16946,audi, A8,2011,Automatic,105000,Diesel,235,42.8,3,9995
16451,audi, A8,2017,Semi-Auto,37492,Diesel,205,47.1,3,24500
17210,toyota, GT86,2020,Manual,3250,Petrol,145,33.2,2,25995
14949,toyota, Supra,2019,Semi-Auto,327,Petrol,145,34.5,3,47498
17696,ford, KA,2012,Manual,74000,Diesel,20,68.9,1.2,3499
15735,skoda, Kamiq,2019,Automatic,1000,Petrol,145,43.5,1.5,21995
12021,merc, S Class,2018,Semi-Auto,12955,Diesel,145,52.3,3,41632
12527,vw, Caravelle,2019,Semi-Auto,7034,Diesel,145,29.4,2,48990
18466,bmw, 7 Series,2014,Automatic,53329,Diesel,160,50.4,3,13999
13123,merc, S Class,2015,Automatic,77719,Diesel,160,51.4,3,19991
12409,merc, S Class,2020,Semi-Auto,3999,Diesel,145,40.4,3,64980
13657,skoda, Yeti,2016,Semi-Auto,32174,Petrol,125,51.4,1.2,10995
15340,hyundi, IX20,2015,Automatic,29000,Petrol,205,43.6,1.6,7785
15488,vauxhall, Agila,2005,Manual,36000,Petrol,165,47.1,1.2,1995
14283,vauxhall, Combo Life,2019,Manual,1248,Diesel,145,53.3,1.5,16438
16547,bmw, 7 Series,2019,Semi-Auto,3200,Diesel,145,44.1,3,52490
12700,toyota, Hilux,2012,Manual,99600,Diesel,265,38.7,2.5,7750
14539,hyundi, I40,2015,Manual,33036,Diesel,20,67.3,1.7,9498
14534,vw, Beetle,2006,Manual,117000,Diesel,150,50.4,1.9,3195
17820,audi, Q8,2019,Semi-Auto,7606,Diesel,145,33.6,3,57970
17048,audi, SQ5,2015,Automatic,82820,Diesel,260,41.5,3,20000
12061,toyota, Verso,2011,Manual,74488,Petrol,200,41.5,1.6,5899
16193,ford, Fusion,2011,Manual,35006,Petrol,200,42.8,1.6,3999
13097,skoda, Rapid,2018,Manual,21500,Petrol,150,61.4,1,9422
14914,vw, Tiguan Allspace,2019,Automatic,9626,Diesel,145,39.2,2,26980
18115,vauxhall, GTC,2014,Manual,51099,Diesel,125,60.1,2,7298
17082,audi, A8,2018,Automatic,2249,Diesel,145,40.4,3,38572
19001,skoda, Yeti,2013,Automatic,36374,Petrol,160,44.1,1.2,9000
17077,merc, M Class,2015,Semi-Auto,43072,Diesel,205,39.2,2.1,20498
12395,ford, KA,2014,Manual,28883,Petrol,30,57.7,1.2,4430
19035,bmw, 6 Series,2017,Automatic,39890,Diesel,145,49.6,3,23750
12809,audi, Q8,2019,Automatic,6000,Diesel,145,32.8,3,64990
12725,bmw, M4,2018,Semi-Auto,7732,Petrol,145,34,3,36498
16628,bmw, X4,2017,Semi-Auto,25357,Diesel,200,47.9,3,25990
18866,merc, M Class,2004,Automatic,121000,Diesel,325,29.7,2.7,19950
12814,ford, Grand Tourneo Connect,2017,Manual,20122,Diesel,30,64.2,1.5,14000
13405,vw, Arteon,2019,Semi-Auto,6789,Diesel,145,50.4,2,29995
12317,vw, CC,2013,Automatic,41394,Diesel,145,53.3,2,10000
13474,merc, CLA Class,2016,Automatic,55700,Diesel,20,67.3,2.1,13795
16623,toyota, Prius,2017,Automatic,30687,Hybrid,0,94.1,1.8,20100
15468,hyundi, IX20,2016,Manual,15135,Petrol,125,50.4,1.4,8489
15328,bmw, X4,2014,Automatic,67210,Diesel,200,47.9,3,18500
19234,audi, A8,2017,Automatic,3793,Diesel,145,50.4,3,34930
18639,ford, Mustang,2017,Manual,21575,Petrol,145,20.9,5,49999
16518,ford, KA,2018,Manual,7916,Petrol,150,43.5,1.2,9599
16179,bmw, X6,2018,Semi-Auto,16334,Diesel,145,40.9,3,37790
12535,bmw, M4,2020,Semi-Auto,2000,Petrol,145,32.5,3,51000
12813,hyundi, Santa Fe,2018,Semi-Auto,31350,Diesel,145,42.8,2.2,19099
15355,bmw, 7 Series,2017,Automatic,20671,Diesel,125,57.6,3,27500
13711,toyota, Prius,2013,Automatic,84553,Hybrid,0,68.9,1.8,13495
18293,toyota, Land Cruiser,2014,Automatic,54000,Diesel,325,34.9,3,25490
19473,vw, Amarok,2018,Automatic,45325,Diesel,260,36.2,3,25490
14786,ford, Puma,2020,Manual,3214,Petrol,145,50.4,1,20590
13507,vw, Caravelle,2019,Automatic,50,Diesel,145,32.8,2,40999
16369,bmw, Z4,2020,Semi-Auto,1000,Petrol,145,38.7,2,34995
13844,merc, G Class,2016,Automatic,16000,Petrol,325,30.4,4,61948
18743,audi, A8,2019,Automatic,7890,Diesel,145,40.4,3,38975
16741,vw, Caravelle,2019,Automatic,3800,Diesel,145,33.6,2,44995
15747,ford, Puma,2019,Manual,1225,Petrol,145,50.4,1,23999
12588,vauxhall, GTC,2015,Manual,36538,Petrol,160,47.1,1.4,8298
16632,ford, Galaxy,2016,Manual,19406,Diesel,125,56.5,2,16798
19540,merc, CLA Class,2016,Automatic,34612,Diesel,20,67.3,2.1,19748
18402,vw, Scirocco,2015,Semi-Auto,17145,Petrol,160,44.1,2,15490
12952,toyota, Verso,2015,Manual,40857,Diesel,30,62.8,1.6,10495
17772,audi, RS3,2013,Semi-Auto,98386,Petrol,325,31,2.5,15490
13685,vw, Arteon,2019,Semi-Auto,6601,Diesel,145,50.4,2,28622
19029,ford, Grand C-MAX,2017,Manual,10373,Petrol,145,54.3,1,12498
13899,bmw, 7 Series,2016,Semi-Auto,24446,Petrol,205,41.5,3,24995
12377,vw, Shuttle,2019,Semi-Auto,3757,Diesel,145,33.2,2,30900
17577,vw, Amarok,2019,Automatic,8500,Diesel,260,33.6,3,34490
12966,vauxhall, Combo Life,2018,Manual,5486,Diesel,145,53.3,1.5,14498
19605,hyundi, IX35,2014,Manual,50993,Diesel,150,53.3,2.2,7995
12760,skoda, Scala,2019,Automatic,3882,Diesel,145,54.3,1.6,20995
14285,vw, Scirocco,2017,Semi-Auto,19458,Diesel,150,57.6,2,16495
15149,bmw, M6,2006,Semi-Auto,89000,Petrol,570,19.1,5,12495
15573,audi, A7,2013,Automatic,93080,Diesel,145,55.4,3,12000
15392,audi, A8,2016,Automatic,26818,Diesel,200,47.9,3,21999
14807,vw, Caravelle,2019,Semi-Auto,3365,Diesel,145,29.4,2,52999
13232,hyundi, Santa Fe,2017,Semi-Auto,29249,Diesel,235,42.8,2.2,18350
17243,merc, M Class,2015,Semi-Auto,44984,Diesel,300,39.2,3,21498
12519,toyota, Verso,2014,Manual,30437,Petrol,200,42.8,1.6,9491
18701,audi, A7,2013,Automatic,63250,Diesel,205,48.7,3,16500
14425,audi, RS4,2018,Semi-Auto,23249,Petrol,145,32.1,2.9,52422
15887,bmw, X6,2016,Semi-Auto,38680,Diesel,200,47.1,3,27750
16556,merc, GLB Class,2020,Semi-Auto,1508,Diesel,145,47.9,2,35400
16412,bmw, Z4,2020,Semi-Auto,5,Petrol,150,38.7,2,33850
18872,bmw, 6 Series,2015,Automatic,40517,Petrol,260,36.2,3,20000
12987,vw, Arteon,2019,Manual,5000,Diesel,145,52.3,2,26490
13564,vauxhall, Combo Life,2020,Manual,1858,Petrol,145,42.2,1.2,18588
15743,vw, Tiguan Allspace,2019,Automatic,6750,Diesel,145,39.2,2,28965
13247,skoda, Scala,2019,Manual,4451,Petrol,150,49.6,1,14990
17842,merc, M Class,2015,Automatic,25653,Diesel,200,39.2,2.1,19300
17604,merc, X-CLASS,2018,Automatic,21000,Diesel,260,35.8,2.3,27995
12935,bmw, M5,2019,Automatic,13000,Petrol,150,24.1,4.4,69948
13296,bmw, X6,2019,Semi-Auto,4000,Petrol,145,26.4,3,63999
12164,bmw, 7 Series,2019,Automatic,339,Petrol,145,34.5,3,47980
18739,bmw, X4,2020,Semi-Auto,2679,Petrol,145,26.9,3,43898
12489,ford, Grand C-MAX,2017,Manual,35853,Diesel,30,64.2,1.5,10498
19418,skoda, Rapid,2013,Manual,44000,Petrol,30,55.4,1.2,4990
18649,hyundi, Santa Fe,2019,Automatic,10035,Diesel,145,42.8,2.2,30999
14041,ford, Edge,2017,Manual,21213,Diesel,150,47.9,2,21700
18225,skoda, Rapid,2013,Manual,56000,Diesel,20,72.4,1.6,5495
15024,bmw, X6,2020,Semi-Auto,3340,Diesel,145,34.9,3,55890
18621,toyota, Prius,2019,Automatic,7000,Other,135,217.3,1.8,26990
13540,skoda, Scala,2020,Manual,1050,Petrol,145,49.6,1,17000
17763,ford, Grand Tourneo Connect,2017,Automatic,18209,Diesel,145,56.6,1.5,14998
16245,vauxhall, Combo Life,2019,Manual,8087,Diesel,150,53.3,1.5,13998
15159,bmw, M4,2017,Manual,15500,Petrol,330,32.1,3,35995
16441,audi, A8,2018,Semi-Auto,4524,Diesel,145,40.4,3,35000
13949,audi, A8,2016,Automatic,70000,Diesel,200,47.9,3,17990
13246,vw, Beetle,2018,Manual,15490,Petrol,145,51.4,1.2,16995
18246,toyota, Hilux,2019,Manual,28,Diesel,260,40.4,2.4,30495
15087,toyota, GT86,2017,Manual,6725,Petrol,145,36.2,2,19500
18675,bmw, Z4,2020,Semi-Auto,1501,Petrol,145,38.7,2,34995
18645,ford, Galaxy,2018,Automatic,8339,Diesel,145,52.3,2,24499
12718,ford, Tourneo Custom,2019,Manual,3710,Diesel,150,35.3,2,19999
17599,skoda, Scala,2019,Semi-Auto,2355,Petrol,145,47.1,1,15998
16982,hyundi, IX35,2015,Manual,54076,Diesel,165,51.4,2,9795
13128,ford, Tourneo Connect,2019,Manual,1956,Diesel,145,61.4,1.5,17950
17110,merc, GLS Class,2016,Semi-Auto,32609,Diesel,300,37.2,3,39799
16637,bmw, M3,2013,Semi-Auto,30500,Petrol,570,24.6,4,25945
18316,audi, A7,2020,Semi-Auto,1200,Diesel,150,38.2,3,38990
17503,hyundi, IX20,2016,Automatic,15728,Petrol,165,43.5,1.6,9750
17705,toyota, GT86,2017,Manual,14736,Petrol,150,36.2,2,18998
12613,hyundi, IX35,2015,Manual,40096,Diesel,145,54.3,1.7,8991
14979,bmw, Z4,2004,Manual,39000,Petrol,330,31,3,8750
14289,merc, GLS Class,2019,Automatic,20429,Diesel,145,37.2,3,45550
14363,toyota, Avensis,2018,Manual,25883,Diesel,145,67.3,1.6,12000
12394,hyundi, Santa Fe,2017,Semi-Auto,21891,Diesel,240,42.8,2.2,19750
18492,bmw, 6 Series,2015,Automatic,62953,Diesel,160,51.4,3,18990
17296,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,26995
13533,hyundi, Santa Fe,2015,Semi-Auto,29823,Diesel,260,41.5,2.2,15975
15913,hyundi, Santa Fe,2019,Semi-Auto,2251,Diesel,145,40.9,2.2,32280
19316,bmw, X7,2019,Semi-Auto,5283,Diesel,145,33.6,3,69995
13784,vw, Arteon,2019,Semi-Auto,2936,Diesel,145,55.4,2,26995
15829,merc, CLS Class,2019,Semi-Auto,11886,Diesel,145,48.7,2.9,51540
12969,vw, CC,2016,Semi-Auto,4289,Petrol,200,39.2,1.8,15000
13613,vw, Caddy Maxi Life,2019,Manual,2759,Diesel,145,57.7,2,19999
15040,toyota, Prius,2014,Automatic,50647,Hybrid,0,134.5,1.8,15362
13680,toyota, Camry,2020,Automatic,10000,Hybrid,135,52.3,2.5,26490
12455,bmw, 7 Series,2019,Semi-Auto,2212,Diesel,145,42.2,3,45400
17512,bmw, X6,2011,Automatic,96000,Diesel,300,37.7,3,13440
18563,toyota, GT86,2017,Manual,19420,Petrol,145,36.2,2,17250
18534,bmw, M3,2009,Manual,65000,Petrol,580,21.9,4,16950
19284,merc, G Class,2019,Automatic,12000,Petrol,145,21.4,4,139948
14142,skoda, Rapid,2016,Manual,25183,Petrol,20,57.7,1.2,8495
16382,bmw, Z4,2020,Semi-Auto,12,Petrol,145,38.7,2,30990
18594,skoda, Scala,2019,Manual,5,Petrol,145,49.6,1,15490
17765,hyundi, IX35,2014,Manual,27410,Diesel,165,51.4,2,10499
12644,toyota, Hilux,2016,Manual,51840,Diesel,260,38.7,2.5,11292
19504,audi, SQ5,2017,Automatic,13000,Petrol,150,34,3,38995
13196,merc, CLS Class,2011,Automatic,54000,Diesel,200,46.3,3,12995
13380,ford, Edge,2019,Semi-Auto,1461,Diesel,145,37.2,2,32397
15115,audi, A7,2019,Automatic,3000,Diesel,145,47.1,2,35845
15918,toyota, Hilux,2018,Manual,34868,Diesel,260,40.4,2.4,21998
14007,vw, Tiguan Allspace,2019,Semi-Auto,6008,Petrol,145,35.8,1.5,27990
17783,toyota, Hilux,2016,Manual,55232,Diesel,260,36.7,3,14485
19356,ford, KA,2014,Manual,39987,Petrol,30,57.7,1.2,4591
12875,merc, GLS Class,2019,Automatic,2010,Diesel,145,34,3,67600
18158,vw, CC,2015,Semi-Auto,56508,Diesel,145,54.3,2,10775
13451,hyundi, I800,2018,Manual,34168,Diesel,145,37.7,2.5,15000
15956,merc, CLS Class,2017,Semi-Auto,8591,Petrol,150,39.2,3.5,28995
19202,bmw, X7,2019,Automatic,5929,Diesel,145,31.4,3,72500
15919,hyundi, IX20,2016,Automatic,7275,Petrol,160,43.5,1.6,9995
19000,hyundi, Santa Fe,2013,Semi-Auto,72854,Diesel,260,41.5,2.2,12245
13648,hyundi, Santa Fe,2017,Manual,48034,Diesel,205,47.1,2.2,15998
14838,toyota, Verso,2016,Automatic,9444,Other,160,43.5,1.8,16700
14959,skoda, Scala,2019,Manual,100,Diesel,145,57.7,1.6,16295
18543,toyota, Avensis,2013,Manual,95059,Diesel,30,62.8,2,5990
18818,merc, SLK,2007,Automatic,74000,Petrol,325,32.1,1.8,5290
18946,audi, RS5,2019,Semi-Auto,7800,Petrol,145,29.7,2.9,54990
14353,vw, Caddy Maxi Life,2018,Manual,1959,Diesel,150,57.7,2,16991
19081,merc, CLS Class,2019,Semi-Auto,5919,Diesel,145,48.7,2.9,34980
14845,vauxhall, Zafira Tourer,2017,Automatic,11460,Petrol,200,40.9,1.4,12500
17391,vw, Jetta,2016,Manual,73500,Diesel,20,70.6,2,7995
15881,hyundi, Santa Fe,2018,Manual,27410,Diesel,145,47.1,2.2,18495
17492,vw, Beetle,2016,Automatic,43268,Diesel,125,58.9,2,13480
15771,hyundi, Santa Fe,2018,Manual,17452,Diesel,145,47.1,2.2,20749
18423,merc, V Class,2018,Manual,11323,Diesel,145,46.3,2.1,20998
12625,audi, A8,2017,Automatic,16975,Petrol,555,28.2,4,43990
13977,merc, SLK,2000,Automatic,87000,Petrol,265,27.2,3.2,1490
17227,ford, Grand C-MAX,2015,Manual,29950,Diesel,30,64.2,1.5,9499
19248,skoda, Scala,2019,Automatic,1500,Petrol,145,47.1,1,18995
14460,merc, GLS Class,2019,Automatic,6224,Diesel,145,30.4,3,69990
12022,vauxhall, GTC,2016,Manual,17887,Petrol,160,47.1,1.4,10590
18357,bmw, X4,2019,Semi-Auto,6747,Petrol,145,26.9,3,41980
13030,skoda, Scala,2020,Semi-Auto,4112,Petrol,145,45.6,1.5,17650
16456,ford, Grand C-MAX,2011,Manual,48718,Petrol,200,40.9,1.6,6499
13941,hyundi, Santa Fe,2017,Semi-Auto,28847,Diesel,240,42.8,2.2,21499
18155,ford, Tourneo Custom,2019,Manual,5609,Diesel,145,35.3,2,21400
15121,bmw, M4,2019,Automatic,1326,Petrol,145,34,3,40000
17489,toyota, Avensis,2006,Manual,125000,Petrol,240,39.2,1.8,1990
19574,ford, Edge,2018,Automatic,20318,Diesel,145,47.9,2,25500
13511,merc, V Class,2019,Semi-Auto,10593,Diesel,145,45.6,2.2,37995
15557,merc, V Class,2018,Manual,22033,Diesel,145,46.3,2.1,20498
16173,vauxhall, GTC,2016,Automatic,21716,Petrol,200,42.8,1.4,10998
13080,ford, Grand C-MAX,2017,Manual,27800,Diesel,30,64.2,1.5,9990
12175,audi, A8,2020,Semi-Auto,1100,Diesel,145,40.4,3,52995
16934,merc, CLS Class,2015,Automatic,29417,Diesel,160,51.4,3,20995
16528,toyota, Prius,2017,Automatic,19870,Hybrid,0,94.1,1.8,18999
12835,vw, Arteon,2018,Manual,7813,Diesel,145,65.7,2,21502
17477,skoda, Scala,2019,Semi-Auto,4169,Petrol,145,47.1,1,15998
19587,vw, Caravelle,2019,Semi-Auto,3544,Diesel,145,32.8,2,39950
15090,ford, Grand C-MAX,2018,Manual,13202,Petrol,145,47.1,1,13000
15841,vw, Caddy Maxi Life,2019,Semi-Auto,10000,Diesel,150,46.3,2,20950
17017,vw, Scirocco,2015,Manual,33145,Diesel,20,55.4,2,14495
19095,ford, KA,2009,Manual,92000,Petrol,30,55.4,1.2,2350
13870,ford, Puma,2020,Manual,1977,Petrol,150,49.6,1,22999
14271,ford, Edge,2016,Manual,52368,Diesel,165,48.7,2,15000
15026,audi, A7,2017,Semi-Auto,34201,Diesel,145,52.3,3,26500
13363,vw, Arteon,2019,Automatic,5000,Petrol,145,47.1,2,28900
15319,merc, GLS Class,2017,Semi-Auto,22219,Diesel,145,37.2,3,41962
12369,ford, Galaxy,2019,Manual,5612,Diesel,145,55.4,2,27300
18334,audi, Q8,2019,Automatic,3000,Diesel,145,33.6,3,58500
14678,skoda, Rapid,2017,Manual,15858,Petrol,150,61.4,1,10495
16296,bmw, M4,2019,Semi-Auto,12,Petrol,145,34,3,41945
17300,bmw, X4,2019,Automatic,155,Diesel,145,40.9,3,39500
14881,bmw, X7,2020,Semi-Auto,6137,Diesel,145,33.6,3,63990
12398,skoda, Yeti,2014,Manual,41936,Diesel,205,48.7,2,9980
13436,bmw, M4,2015,Manual,37538,Petrol,325,32.1,3,29197
13874,merc, S Class,2019,Semi-Auto,10655,Diesel,145,52.3,3,47980
16760,vw, Amarok,2020,Automatic,2451,Diesel,260,33.6,3,39999
14148,audi, RS4,2020,Semi-Auto,2000,Petrol,145,29.1,2.9,69950
19413,toyota, Hilux,2018,Manual,30084,Diesel,265,40.4,2.4,23498
13748,audi, A7,2011,Automatic,74408,Diesel,145,53.3,3,12750
13111,skoda, Kamiq,2020,Semi-Auto,1294,Diesel,145,53.3,1.6,22295
12302,audi, A8,2019,Automatic,178,Diesel,145,39.2,3,52850
18861,ford, Grand C-MAX,2016,Manual,38670,Diesel,30,64.2,1.5,9126
18186,vw, Jetta,2016,Semi-Auto,19019,Diesel,30,62.8,2,11495
15140,merc, S Class,2017,Semi-Auto,39872,Diesel,145,50.4,3,27498
13410,merc, S Class,2018,Semi-Auto,12811,Diesel,145,52.3,3,43899
16986,ford, Puma,2020,Manual,899,Petrol,150,49.6,1,23970
18801,merc, CLA Class,2017,Automatic,24107,Diesel,150,67.3,2.1,20000
18373,bmw, M6,2014,Automatic,53249,Petrol,565,28.5,4.4,28490
13529,bmw, X4,2018,Semi-Auto,4135,Diesel,145,37.2,3,40000
16745,skoda, Rapid,2017,Manual,28996,Diesel,150,74.3,1.4,8999
14209,skoda, Scala,2019,Semi-Auto,1901,Petrol,145,45.6,1.5,17485
13429,vw, Caddy Maxi Life,2019,Semi-Auto,13507,Diesel,150,54.3,2,18495
13864,bmw, M4,2019,Semi-Auto,1501,Petrol,145,32.5,3,46000
19399,audi, A7,2019,Automatic,10,Diesel,145,52.3,3,33990
13568,ford, Tourneo Custom,2019,Automatic,5000,Diesel,150,32.8,2,25995
16228,vw, Scirocco,2016,Manual,35980,Petrol,125,52.3,1.4,9975
15554,audi, A7,2013,Automatic,75775,Diesel,200,47.9,3,14899
17676,vw, CC,2013,Automatic,41858,Diesel,145,54.3,2,9680
15054,merc, S Class,2015,Automatic,8052,Petrol,325,31.7,4.7,32249
17019,vauxhall, Combo Life,2018,Manual,10000,Diesel,145,53.3,1.5,13500
15937,hyundi, IX20,2017,Manual,14554,Petrol,125,50.4,1.4,8000
14125,ford, Galaxy,2016,Semi-Auto,34145,Diesel,145,52.3,2,15870
19109,skoda, Kamiq,2019,Semi-Auto,1250,Petrol,145,44.1,1.5,19495
14621,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,145,49.6,3,28495
19126,toyota, Prius,2017,Automatic,15661,Hybrid,135,85.6,1.8,19990
12464,vw, Arteon,2018,Manual,5317,Diesel,145,61.4,2,20899
12502,vw, Scirocco,2015,Manual,41001,Diesel,20,55.4,2,11998
14227,vw, Tiguan Allspace,2019,Automatic,4000,Diesel,145,38.7,2,29491
12820,merc, V Class,2019,Automatic,677,Diesel,145,36.7,2,47995
12249,ford, Puma,2019,Manual,1606,Petrol,145,50.4,1,23999
13891,hyundi, I800,2018,Manual,37485,Diesel,145,28,2.5,15498
13018,ford, KA,2014,Manual,53417,Petrol,30,57.7,1.2,3295
16315,toyota, Verso,2016,Manual,37305,Diesel,30,62.8,1.6,11295
14329,merc, CLA Class,2020,Automatic,2700,Petrol,145,44.8,1.3,32900
16045,toyota, Avensis,2016,Manual,56501,Diesel,20,67.3,1.6,9295
17054,merc, CLA Class,2018,Automatic,32197,Petrol,145,52.3,1.6,18400
18852,skoda, Rapid,2017,Manual,83,Diesel,150,67.3,1.6,10995
12106,hyundi, Santa Fe,2019,Semi-Auto,2000,Diesel,145,39.8,2.2,32000
13239,hyundi, I40,2017,Manual,38472,Diesel,145,65.7,1.7,9999
16364,skoda, Scala,2019,Manual,4942,Diesel,150,57.7,1.6,14980
13187,skoda, Rapid,2014,Semi-Auto,53286,Diesel,30,62.8,1.6,6995
19470,ford, Grand C-MAX,2019,Manual,6375,Petrol,145,47.9,1,14199
19130,bmw, Z4,2019,Semi-Auto,5465,Petrol,145,38.7,2,29941
13576,audi, A8,2019,Automatic,3000,Diesel,145,40.4,3,39995
17591,merc, M Class,2015,Automatic,75358,Diesel,200,39.2,2.1,19689
13399,ford, KA,2016,Manual,6160,Petrol,30,57.7,1.2,6451
12251,bmw, 8 Series,2020,Semi-Auto,151,Diesel,145,26.7,3,79991
17784,hyundi, I800,2018,Automatic,33244,Diesel,145,28,2.5,15995
18718,toyota, Hilux,2015,Automatic,38841,Diesel,260,32.8,3,17495
13849,vw, Scirocco,2017,Semi-Auto,10990,Petrol,145,44.1,2,15995
19516,bmw, M5,2016,Semi-Auto,49689,Petrol,565,28.5,4.4,25999
17084,ford, Grand C-MAX,2017,Manual,29684,Diesel,30,64.2,1.5,10498
12532,skoda, Scala,2019,Semi-Auto,4569,Petrol,145,45.6,1.5,17489
18280,bmw, X4,2014,Manual,44678,Diesel,160,52.3,2,16700
12572,vauxhall, Combo Life,2018,Manual,12679,Diesel,145,53.3,1.5,12770
16620,bmw, X6,2020,Semi-Auto,1075,Petrol,150,26.4,3,54975
19015,skoda, Scala,2019,Manual,5421,Diesel,145,57.7,1.6,14980
17815,bmw, Z4,2020,Semi-Auto,5,Petrol,145,37.2,2,35850
16739,vw, Amarok,2018,Automatic,31000,Diesel,260,36.2,3,26000
15192,vw, Arteon,2019,Manual,50,Diesel,145,52.3,2,26498
14746,vw, Arteon,2019,Semi-Auto,8494,Diesel,145,44.1,2,28990
15984,vw, Arteon,2018,Automatic,4350,Petrol,145,40.4,1.5,22450
13054,hyundi, I800,2017,Automatic,35154,Diesel,325,33.6,2.5,15985
15553,hyundi, I40,2013,Manual,76698,Diesel,30,62.8,1.7,5495
15902,hyundi, I800,2018,Manual,38984,Diesel,150,37.7,2.5,14900
12358,bmw, 6 Series,2015,Automatic,72720,Diesel,160,49.6,3,16250
18510,merc, GLS Class,2018,Automatic,13609,Diesel,145,37.2,3,42248
14869,skoda, Scala,2019,Automatic,3500,Petrol,150,47.1,1,16980
17752,vw, Scirocco,2014,Semi-Auto,28000,Diesel,30,57.6,2,11990
14774,bmw, X7,2019,Automatic,3890,Diesel,145,33.6,3,64789
15459,audi, SQ7,2017,Semi-Auto,23000,Diesel,145,39.2,4,59950
16054,merc, CLS Class,2013,Automatic,54238,Diesel,145,54.3,2.1,12210
15370,vw, Caddy Maxi Life,2019,Automatic,12174,Diesel,145,44.1,2,19000
14595,bmw, 7 Series,2019,Automatic,4202,Diesel,145,41.5,3,50850
18605,audi, Q8,2019,Automatic,10521,Diesel,145,33.6,3,48642
15432,merc, V Class,2019,Semi-Auto,3238,Diesel,145,36.7,2,51000
16428,toyota, GT86,2020,Manual,650,Petrol,145,33.2,2,28000
19458,vw, Amarok,2019,Automatic,1120,Diesel,260,33.6,3,36990
12664,hyundi, Santa Fe,2017,Manual,41109,Diesel,200,47.1,2.2,18670
17548,ford, Puma,2020,Manual,1137,Petrol,145,50.4,1,23999
19246,ford, Puma,2020,Manual,999,Petrol,145,49.6,1,23780
18399,merc, SLK,2014,Semi-Auto,69866,Diesel,145,56.5,2,11100
14947,skoda, Rapid,2017,Manual,19691,Petrol,145,62.8,1,8595
15596,merc, CLS Class,2016,Semi-Auto,23020,Diesel,125,57.7,2.1,20099
19041,vw, Arteon,2019,Automatic,8686,Diesel,145,60.1,2,29495
19359,bmw, X4,2019,Semi-Auto,9829,Diesel,145,42.8,2,34999
19396,hyundi, IX20,2017,Manual,22861,Petrol,145,50.4,1.4,8998
19252,vw, CC,2016,Automatic,89603,Diesel,125,58.9,2,9588
17786,hyundi, Santa Fe,2016,Automatic,26294,Diesel,235,42.8,2.2,17650
16685,vw, California,2019,Semi-Auto,3500,Diesel,260,32.1,2,54995
